Id,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
934,27.1,66.8,0.1,5.2,23.1,6.4,0.99,12.7,417,Good
2419,31.6,61.2,2.4,8.6,15.3,5.1,0.97,10.2,501,Good
4860,48.6,83.7,75.8,98.3,52.7,17.1,2.02,3.6,843,Hazardous
4910,27.3,71.0,8.3,11.9,13.5,11.1,1.13,12.0,390,Good
2641,30.9,60.3,56.3,68.7,22.8,10.5,1.4,7.4,426,Moderate
4017,48.8,95.8,9.8,28.0,36.0,33.7,2.59,2.6,586,Hazardous
726,45.8,62.3,36.2,54.1,32.3,19.0,2.8,4.3,616,Poor
826,27.7,73.5,8.4,16.1,32.7,9.3,1.48,5.2,638,Moderate
1521,24.9,82.9,3.7,17.6,36.7,29.1,1.72,6.9,536,Poor
4856,28.5,74.7,9.4,16.7,17.5,9.1,1.06,11.2,304,Good
2930,34.2,76.9,111.0,129.2,34.7,21.5,2.17,3.9,484,Poor
136,24.2,69.8,4.9,9.5,18.5,3.3,1.03,16.0,423,Good
3590,27.3,57.7,4.9,10.6,17.9,1.4,0.92,12.8,397,Good
628,26.3,58.7,2.6,6.5,23.8,6.4,0.99,11.2,530,Good
334,27.4,67.5,32.7,40.7,21.2,4.6,1.57,6.8,458,Moderate
390,23.9,79.8,35.5,48.2,25.8,11.1,1.77,8.8,441,Moderate
4387,50.9,79.9,22.5,52.0,38.2,9.0,2.65,8.4,611,Hazardous
4904,25.9,56.0,36.7,38.0,14.4,6.7,1.0,10.4,572,Good
3832,21.3,62.8,9.4,17.8,24.6,4.8,0.89,13.2,214,Good
1817,23.3,71.1,23.0,39.0,29.5,11.6,1.21,15.6,404,Moderate
400,23.6,47.8,3.8,6.4,14.0,3.3,1.09,10.4,209,Good
710,30.7,77.7,36.5,46.0,24.2,9.1,1.5,6.5,345,Moderate
1039,35.3,71.2,12.9,39.3,34.8,14.1,2.42,5.7,401,Poor
3989,28.2,63.5,0.7,13.0,27.3,9.4,1.65,7.6,531,Moderate
3359,27.6,44.1,3.5,14.4,30.7,9.4,0.97,8.0,338,Moderate
46,27.3,67.9,38.9,49.8,22.4,12.2,1.52,5.1,564,Moderate
1561,28.3,52.1,5.1,9.8,19.3,2.7,0.9,10.9,271,Good
4799,27.5,88.9,40.1,68.0,32.1,13.8,2.25,4.8,413,Poor
3642,23.9,61.8,3.2,9.9,18.6,5.2,0.93,13.6,438,Good
3726,25.1,43.3,23.0,28.6,24.2,3.9,1.01,16.0,392,Good
4982,27.5,59.5,30.0,38.9,18.5,9.8,1.15,13.7,356,Good
1112,23.6,42.9,24.6,27.4,21.3,6.7,0.88,10.9,562,Good
2513,30.4,102.2,24.6,30.2,35.0,19.3,1.93,5.5,758,Poor
3608,28.0,52.1,54.3,60.1,14.7,9.3,1.03,13.8,268,Good
1223,34.0,86.5,48.7,58.1,59.3,9.6,3.37,4.3,909,Hazardous
4060,30.9,66.2,17.4,20.8,12.5,4.9,0.93,11.4,459,Good
3023,31.8,80.1,5.6,7.6,24.4,16.6,1.56,10.4,679,Moderate
2421,25.8,68.6,18.1,26.0,25.7,5.7,0.81,10.2,351,Good
1508,36.3,67.9,4.8,18.0,24.6,18.9,2.13,8.1,588,Poor
1750,26.0,79.4,4.8,18.1,19.5,10.1,1.86,6.7,525,Moderate
4837,31.1,58.6,9.7,22.5,30.6,7.2,1.49,10.4,603,Moderate
4096,33.1,72.7,60.7,73.6,45.6,7.6,1.91,3.8,446,Poor
1799,24.1,81.4,80.4,93.2,19.7,12.8,1.66,9.5,400,Moderate
338,40.4,99.5,1.0,7.8,35.6,20.2,1.97,4.1,458,Poor
215,29.4,51.6,29.3,40.2,27.9,11.2,1.72,5.8,591,Moderate
3663,23.3,61.7,3.3,10.1,12.9,5.3,0.94,10.1,245,Good
1341,28.2,56.0,12.8,21.0,23.4,10.6,1.65,5.3,277,Moderate
11,20.4,52.8,11.7,16.7,24.4,2.3,1.05,10.1,430,Good
1520,26.2,67.3,10.2,19.3,20.8,9.9,1.66,6.4,419,Moderate
3640,27.9,89.6,11.5,8.6,21.7,15.8,1.27,5.2,618,Moderate
3937,34.0,63.3,3.0,23.6,28.6,14.2,2.07,10.1,548,Poor
4427,41.2,100.3,19.6,35.4,39.8,9.1,1.97,4.6,453,Poor
3004,26.4,74.6,73.9,86.5,24.4,7.0,1.65,5.1,603,Moderate
2864,23.1,63.0,9.9,17.8,25.0,5.4,1.03,10.2,403,Good
3115,28.3,76.4,23.2,25.7,21.5,10.9,2.08,6.4,501,Moderate
4840,27.3,79.7,3.5,7.7,27.5,5.4,1.05,11.3,285,Good
2322,39.8,63.6,5.0,19.4,25.1,7.4,2.27,4.5,681,Poor
2571,38.1,73.2,37.7,85.4,33.0,20.4,2.49,5.7,727,Hazardous
2913,29.8,78.6,6.7,14.8,37.3,7.5,1.42,8.3,398,Moderate
101,30.0,61.7,0.1,15.6,19.2,8.0,1.83,5.3,529,Moderate
3549,25.1,70.1,9.5,17.4,25.8,4.4,0.83,12.3,596,Good
1458,22.9,45.9,4.4,9.3,12.6,5.9,1.01,10.1,223,Good
171,27.1,61.5,24.0,29.4,45.5,14.3,2.19,4.3,806,Poor
107,30.5,62.3,13.3,18.8,19.7,5.2,1.01,11.4,495,Good
4196,34.2,89.7,14.5,28.2,22.1,7.2,1.69,3.5,606,Poor
3569,32.7,59.4,2.1,14.7,21.9,13.7,1.21,8.4,394,Moderate
4991,30.8,68.9,2.0,11.5,23.6,13.0,1.46,7.1,638,Moderate
4295,51.4,108.7,2.1,20.6,27.1,11.8,2.03,2.6,744,Hazardous
4063,26.2,49.9,0.5,2.0,22.9,2.3,0.94,17.9,581,Good
3861,32.5,74.8,53.5,65.2,22.0,11.4,1.54,5.4,399,Moderate
4122,21.1,60.1,1.8,11.2,22.0,2.3,1.04,15.1,478,Good
4629,25.7,41.1,2.4,9.2,13.4,4.9,1.01,15.8,544,Good
60,24.7,65.4,0.0,2.3,21.9,3.9,0.99,13.7,410,Good
1240,28.7,65.0,12.0,18.3,27.3,6.2,0.99,10.3,331,Good
4637,17.6,77.1,20.0,24.3,22.6,5.2,0.99,12.2,487,Good
1040,28.2,80.5,19.1,31.5,25.0,11.1,1.11,5.2,373,Moderate
4187,24.5,50.7,1.4,8.1,15.3,2.4,1.02,10.6,258,Good
2760,21.8,77.8,4.0,9.1,15.5,8.4,0.98,11.5,273,Good
2120,28.8,54.3,17.3,23.2,21.2,6.8,1.1,13.0,213,Good
1524,25.6,71.2,9.4,12.1,20.3,3.5,0.88,12.9,516,Good
3521,28.0,72.2,18.5,25.0,24.9,6.1,1.32,13.2,480,Good
153,27.6,69.4,2.9,9.9,12.4,2.0,0.97,13.2,375,Good
2248,24.0,86.1,27.9,40.8,17.3,7.3,1.36,9.9,491,Moderate
481,21.4,60.3,17.6,22.3,15.8,5.7,0.98,11.6,284,Good
4233,28.5,44.0,1.3,3.1,15.1,5.0,0.83,19.2,405,Good
4305,30.8,47.7,11.0,16.4,25.7,5.5,1.11,10.1,332,Good
3578,27.6,67.0,1.5,18.1,28.8,10.5,1.38,5.8,406,Moderate
4125,26.1,82.7,19.9,37.5,36.7,12.0,1.5,4.3,706,Poor
3562,32.6,78.3,4.6,24.6,25.8,21.2,1.97,5.9,540,Poor
3315,47.5,101.4,137.0,157.7,50.1,16.5,2.37,5.1,638,Hazardous
1762,26.9,81.0,8.9,15.8,27.3,9.5,1.39,5.9,620,Moderate
3538,23.2,71.3,8.2,13.1,25.7,8.1,1.04,10.5,218,Good
4803,19.8,61.8,20.4,28.4,25.2,5.4,1.07,11.8,504,Good
750,29.1,71.8,1.6,3.0,23.7,5.6,1.05,12.2,514,Good
3619,36.5,103.6,19.1,50.4,49.3,7.4,2.15,3.3,879,Hazardous
1785,37.0,71.8,23.2,38.6,35.4,22.9,1.82,3.4,516,Poor
4270,19.5,42.7,3.8,8.6,23.8,1.7,1.06,10.4,390,Good
3383,34.6,71.6,21.7,37.5,30.7,16.4,2.18,4.1,754,Poor
4348,41.1,103.3,40.8,53.1,38.5,12.6,1.61,7.4,602,Poor
405,27.9,39.7,2.3,8.1,22.2,6.3,1.0,10.2,430,Good
757,33.9,76.5,3.5,8.3,21.9,10.8,1.4,5.1,345,Moderate
2711,23.9,61.4,28.2,40.3,37.0,11.3,1.56,6.9,559,Moderate
2670,29.2,89.5,71.0,83.9,19.8,14.6,1.16,7.3,618,Moderate
3983,35.3,85.4,62.8,68.2,30.3,10.2,1.3,5.0,493,Moderate
97,25.0,41.5,3.9,8.1,14.3,4.4,0.83,12.0,333,Good
1333,29.0,42.8,2.0,2.3,20.5,5.9,1.03,10.1,428,Good
4451,27.7,83.6,3.8,19.9,32.9,17.8,2.09,5.3,632,Poor
2791,29.2,70.2,9.6,14.3,21.9,3.8,1.03,11.1,262,Good
2854,22.4,46.5,0.6,7.2,21.5,5.2,1.07,11.6,363,Good
186,26.7,73.0,16.5,20.1,27.1,7.0,0.99,11.2,235,Good
4003,37.2,65.7,1.8,20.4,45.2,14.6,1.45,5.1,506,Poor
2723,27.1,81.7,14.9,19.8,19.1,5.5,0.92,11.9,242,Good
3583,39.2,111.2,25.7,46.9,45.6,25.2,2.25,4.5,692,Hazardous
2058,43.8,103.9,12.2,32.6,43.2,25.5,3.36,6.4,722,Hazardous
1319,28.7,80.8,16.6,27.3,34.8,15.0,1.75,5.3,446,Moderate
148,36.0,43.9,64.7,76.1,31.1,7.7,1.34,5.1,488,Moderate
28,37.0,78.3,12.0,24.3,23.7,6.1,1.7,7.6,485,Moderate
4140,32.5,85.1,24.8,46.3,29.1,13.2,1.89,5.9,599,Hazardous
4009,27.0,67.8,24.8,28.9,12.9,3.9,1.1,14.7,559,Good
3363,23.2,44.4,4.2,10.9,15.6,8.9,0.86,10.2,289,Good
692,29.6,78.9,9.3,19.0,31.3,11.2,1.74,6.8,714,Moderate
2866,35.1,51.8,4.7,14.9,14.8,10.5,1.25,6.8,352,Moderate
3776,32.5,71.2,9.2,39.4,38.5,21.3,1.55,4.6,500,Poor
1386,26.4,61.3,3.4,6.2,34.9,24.1,1.74,4.4,672,Poor
1845,42.1,80.6,30.9,41.8,36.9,12.0,2.09,4.3,437,Poor
4730,34.5,78.6,20.7,37.6,26.7,14.1,2.35,4.6,702,Poor
129,18.7,66.1,45.5,51.5,22.7,6.3,1.03,17.2,384,Good
1599,33.0,79.3,57.4,78.2,34.4,25.3,2.58,3.4,692,Hazardous
3629,22.3,65.4,4.8,6.2,24.6,5.7,1.11,17.6,395,Good
4503,29.5,69.6,17.5,26.1,12.0,4.8,1.14,13.7,531,Good
701,26.5,84.8,47.4,59.2,25.7,7.4,1.49,6.4,471,Moderate
3982,38.8,69.4,40.0,52.2,27.8,16.9,2.32,7.5,451,Poor
3028,24.6,52.4,4.1,18.1,27.0,14.7,1.4,8.8,356,Moderate
2969,30.9,74.6,24.0,28.9,23.6,7.7,1.01,10.7,217,Good
4356,27.7,45.9,7.1,8.4,21.0,6.8,1.14,10.4,245,Good
1708,29.2,93.2,35.8,46.6,34.6,11.0,1.34,6.9,346,Moderate
2953,28.1,67.8,2.0,6.9,21.5,1.1,0.85,11.0,344,Good
454,39.4,101.1,16.6,36.8,49.8,30.4,2.01,3.6,789,Hazardous
2868,20.5,52.8,7.7,12.0,14.0,7.8,1.1,10.6,320,Good
2040,35.3,106.9,35.7,60.3,41.7,16.1,2.54,5.6,857,Hazardous
1772,32.3,83.0,10.2,15.1,27.0,12.7,1.45,5.0,454,Moderate
2315,23.6,50.2,0.4,3.7,12.7,7.4,1.04,14.2,340,Good
609,29.5,85.9,13.6,33.2,18.7,14.4,1.78,6.6,397,Moderate
167,21.7,76.4,20.8,25.5,20.9,2.8,0.95,10.1,506,Good
730,26.4,64.2,6.9,8.3,11.8,4.3,1.08,15.7,563,Good
4248,30.9,78.3,10.5,24.0,35.2,15.4,1.35,11.6,326,Moderate
3358,25.4,74.2,7.8,13.0,28.0,9.8,0.97,12.3,308,Good
2074,29.4,68.1,6.8,22.0,19.5,15.0,1.4,5.2,361,Moderate
4039,24.7,79.4,5.9,9.0,19.3,0.7,0.91,10.6,219,Good
3700,27.2,84.3,17.3,22.4,13.0,5.6,1.21,13.0,539,Good
1622,43.6,104.2,64.7,85.9,38.6,4.5,2.72,5.8,676,Hazardous
587,23.8,68.8,21.8,29.6,14.6,5.3,0.89,10.9,583,Good
1401,26.5,69.0,9.7,19.6,18.3,4.7,0.95,15.6,262,Good
3045,28.2,75.4,1.2,13.0,35.9,2.6,1.42,5.5,539,Moderate
3224,25.1,49.3,0.5,6.3,16.7,3.7,0.89,11.7,239,Good
1700,25.4,50.5,19.2,26.3,13.7,7.8,0.99,12.0,317,Good
3088,34.7,74.8,6.6,19.6,26.4,12.7,1.6,8.5,304,Moderate
4390,23.6,73.0,10.5,13.8,17.1,6.3,1.03,10.4,571,Good
2981,50.2,85.1,14.4,31.2,30.7,16.5,1.85,6.7,537,Poor
40,37.4,102.3,26.3,36.4,28.4,26.5,1.61,5.7,432,Poor
1379,19.0,75.8,2.6,9.5,18.5,1.1,0.97,12.7,534,Good
2089,26.8,58.5,39.0,46.5,27.4,8.6,1.59,5.5,466,Moderate
2175,24.8,44.9,2.7,12.5,12.7,3.2,0.96,12.2,405,Good
3217,40.1,61.7,2.3,17.0,31.4,21.5,2.13,4.8,788,Poor
2885,22.5,40.7,26.5,31.8,26.4,7.0,1.18,10.9,452,Good
74,26.1,83.8,33.2,36.9,23.6,2.7,0.82,19.1,310,Good
3909,24.3,58.9,24.2,32.1,18.7,4.9,1.09,13.6,265,Good
4964,36.4,78.0,50.8,57.2,22.6,8.5,1.55,5.3,583,Moderate
2657,21.9,68.5,20.0,22.2,11.8,5.3,1.02,11.7,582,Good
3180,40.9,85.1,12.6,47.9,32.6,26.5,2.03,3.9,783,Hazardous
2076,22.1,53.1,6.9,9.8,15.6,5.4,0.86,11.4,385,Good
441,28.0,55.2,12.4,21.2,27.7,3.7,0.99,10.6,467,Good
4051,37.1,74.0,3.1,24.9,42.6,10.6,2.08,4.4,406,Poor
2051,32.9,97.0,10.0,32.7,39.7,12.4,2.24,4.3,640,Hazardous
2541,27.0,50.8,2.1,5.5,12.4,1.1,1.01,10.2,612,Good
3306,18.6,49.8,14.0,18.6,23.3,4.4,0.77,10.0,262,Good
1301,28.4,65.8,10.9,22.2,27.5,11.9,1.7,6.1,524,Moderate
1781,26.0,39.5,0.3,9.2,23.1,8.1,0.96,10.5,243,Good
4814,25.6,78.5,7.8,12.4,13.6,6.1,0.89,10.1,398,Good
3430,26.0,71.5,31.4,34.6,21.3,3.9,0.97,12.7,463,Good
1304,27.6,61.3,1.5,12.0,28.7,11.6,1.63,5.1,581,Moderate
236,25.2,66.5,20.7,25.0,24.3,4.0,0.88,14.2,297,Good
2599,30.3,80.4,24.4,31.4,18.3,4.4,1.48,9.2,405,Moderate
520,26.7,48.8,20.7,26.9,11.6,5.3,0.97,10.6,385,Good
2573,30.9,73.7,5.5,10.2,32.5,2.3,1.83,6.9,653,Moderate
3280,28.6,83.1,19.9,29.1,35.8,12.3,1.93,7.4,674,Moderate
3186,34.8,88.8,12.6,30.8,25.3,8.4,1.49,8.7,431,Moderate
2768,31.2,62.3,29.1,39.3,22.0,10.1,1.51,5.2,571,Moderate
735,25.0,39.8,2.0,8.4,21.7,4.0,0.96,10.7,290,Good
4703,22.3,75.4,0.7,4.7,23.7,7.3,0.93,11.4,291,Good
4929,18.0,53.4,13.8,18.3,24.9,4.9,1.09,13.4,231,Good
2106,30.5,76.2,26.8,46.5,40.0,9.3,2.4,9.9,624,Poor
2679,37.0,61.2,44.2,56.1,21.1,5.7,1.76,9.8,465,Poor
3229,22.9,50.1,7.0,13.7,12.1,8.4,1.09,13.6,589,Good
2761,21.9,65.2,0.5,2.0,15.4,4.4,0.81,12.7,216,Good
592,23.6,40.4,10.7,14.1,26.6,7.4,1.03,14.7,319,Good
1303,29.7,61.6,1.5,10.0,21.0,5.4,1.17,13.4,541,Good
1387,26.5,43.0,18.8,18.4,17.6,2.1,1.08,10.6,426,Good
4695,32.8,96.0,26.5,42.4,29.4,15.2,3.07,8.6,646,Hazardous
4526,23.5,86.3,4.3,23.8,32.3,5.6,1.46,9.5,427,Moderate
3947,22.3,66.1,11.3,15.4,26.8,14.1,1.32,5.5,497,Moderate
1890,26.1,60.2,7.8,18.9,22.7,11.4,1.63,11.4,551,Moderate
2987,22.6,69.0,1.2,7.7,12.2,5.6,1.18,11.8,481,Good
4924,24.9,66.8,7.0,11.8,24.5,8.9,0.93,10.2,388,Good
3297,36.4,82.7,19.7,36.6,39.2,15.9,1.72,9.0,782,Poor
904,24.1,45.4,0.6,3.0,15.1,2.6,1.14,13.0,513,Good
4609,46.7,65.7,102.5,122.1,43.7,6.9,1.9,3.9,556,Poor
1279,43.0,96.5,14.6,38.1,39.7,17.3,2.17,5.4,591,Hazardous
933,31.8,49.6,35.1,41.7,13.8,0.6,1.17,10.1,428,Good
4899,32.3,91.2,1.7,15.7,33.5,7.2,2.33,7.2,535,Poor
2308,26.1,73.1,65.9,69.0,30.2,11.2,1.6,5.7,529,Moderate
1555,31.2,50.6,73.4,84.9,29.4,7.4,1.34,6.4,578,Moderate
4533,24.9,47.8,3.3,7.8,17.1,6.7,1.05,13.4,581,Good
3190,31.4,76.6,2.3,7.9,24.4,7.6,1.01,13.1,570,Good
4441,27.7,76.3,12.7,17.5,24.9,7.8,1.02,11.5,536,Good
706,22.4,58.6,8.1,12.7,12.4,4.0,1.1,10.2,591,Good
4690,35.3,65.3,25.6,36.8,19.2,6.0,1.57,5.5,576,Moderate
3070,35.2,51.3,0.5,16.0,36.2,11.6,1.59,5.3,694,Moderate
745,22.0,51.9,5.5,9.8,15.0,7.3,0.88,12.0,601,Good
3594,36.1,82.6,28.1,28.1,31.7,12.7,1.52,9.0,601,Moderate
1939,21.4,76.9,2.3,6.7,23.4,2.8,1.09,14.7,338,Good
4400,30.5,71.8,26.3,33.4,14.4,8.5,1.11,10.3,534,Good
2862,29.4,52.6,0.3,8.0,25.2,6.5,0.98,10.9,429,Good
3996,21.9,70.5,2.8,9.8,15.3,4.4,0.83,11.0,326,Good
513,24.0,51.2,14.1,16.5,26.0,7.4,0.97,10.2,264,Good
81,56.0,53.6,6.0,21.7,40.5,9.1,2.46,9.0,718,Poor
4976,22.9,61.9,41.1,54.6,27.5,3.4,1.79,5.6,464,Moderate
1308,29.6,86.1,6.7,30.2,36.4,25.8,2.49,4.0,632,Poor
4614,28.9,72.2,9.9,25.7,35.4,9.8,1.33,6.6,597,Moderate
914,23.9,43.8,0.3,7.9,26.4,5.3,0.98,11.8,415,Good
3452,44.8,97.8,35.2,58.0,38.3,29.6,2.8,6.3,816,Hazardous
3695,27.4,79.5,27.5,31.7,31.0,11.2,1.35,5.3,367,Moderate
4804,47.3,88.4,104.9,127.4,44.6,21.7,2.71,8.2,648,Hazardous
3156,25.9,41.0,1.8,0.1,20.4,3.5,1.13,15.2,293,Good
2198,24.2,58.7,15.8,18.8,28.3,6.3,0.84,14.0,243,Good
4232,39.8,66.5,18.2,26.8,42.9,17.1,1.31,5.0,556,Poor
774,22.7,58.8,16.0,21.7,14.8,4.5,0.95,10.0,324,Good
329,30.3,82.2,64.0,77.0,25.2,9.1,1.16,6.1,338,Moderate
2054,34.6,52.4,72.4,82.4,17.6,9.4,1.43,9.2,343,Moderate
2001,24.6,58.0,7.5,19.0,25.7,3.4,1.57,12.7,617,Moderate
943,17.5,45.0,21.2,25.9,14.3,5.3,0.78,12.1,492,Good
822,44.3,81.8,58.8,67.8,39.8,11.3,2.51,9.0,795,Poor
4527,42.9,80.5,3.8,7.1,24.0,9.4,1.3,6.6,553,Moderate
909,25.5,85.4,13.3,26.0,35.7,9.6,1.54,6.6,662,Moderate
2516,33.1,91.3,8.0,24.3,32.0,23.6,2.28,4.2,587,Poor
181,17.4,45.0,1.8,5.9,20.4,5.7,0.86,10.5,311,Good
164,33.7,72.7,139.4,159.9,33.1,22.8,2.28,5.6,576,Poor
1523,26.8,55.2,3.6,8.0,20.7,5.6,0.76,12.2,575,Good
451,25.6,69.6,3.4,9.3,23.0,6.0,0.73,10.2,554,Good
2538,28.8,76.6,124.1,135.5,32.0,10.0,2.02,5.0,566,Poor
4137,28.1,62.6,19.4,29.4,16.2,12.3,1.77,7.1,676,Moderate
4775,36.0,59.4,18.1,20.1,29.2,10.0,1.29,13.4,527,Moderate
1311,35.4,100.2,20.5,33.2,34.4,11.7,1.85,5.1,440,Poor
3149,22.0,70.7,34.7,46.7,19.8,10.5,1.78,5.6,691,Moderate
1111,26.2,62.0,79.2,86.0,31.4,7.6,1.46,5.9,615,Moderate
4547,30.9,51.6,0.6,5.3,20.0,6.9,1.02,13.0,484,Good
4085,39.3,57.3,39.6,59.1,22.0,17.7,1.64,4.7,573,Poor
3489,40.7,67.9,12.1,30.6,35.9,18.9,2.24,5.5,504,Poor
1287,34.1,80.0,14.6,22.3,26.1,16.2,1.7,5.7,321,Moderate
4177,38.1,79.6,32.0,40.8,27.7,11.6,1.45,6.3,411,Moderate
4645,35.5,62.5,65.2,81.5,35.7,11.2,2.46,8.2,758,Poor
3680,25.3,45.7,12.5,27.4,28.8,9.0,1.37,5.4,525,Moderate
4511,25.5,77.8,2.1,6.1,16.9,5.4,0.8,10.3,534,Good
4168,19.7,39.9,2.0,6.8,28.4,7.6,1.14,10.2,347,Good
3300,38.6,72.2,48.8,67.7,36.2,28.6,2.21,3.0,860,Hazardous
3310,25.8,67.1,60.9,74.3,34.3,4.2,1.81,5.3,508,Moderate
4556,25.4,62.6,4.2,7.4,18.3,4.5,1.03,10.5,518,Good
3125,30.5,58.2,11.8,24.8,22.9,15.9,1.52,5.1,431,Moderate
327,34.1,53.4,31.9,44.3,28.7,16.6,1.54,7.5,622,Moderate
1790,22.8,81.2,13.0,18.9,18.5,6.8,1.04,15.0,215,Good
2490,24.6,46.5,2.7,9.2,18.4,3.8,1.09,10.2,296,Good
2006,25.7,72.9,2.1,1.0,23.5,3.3,1.04,11.0,415,Good
2007,26.3,80.1,3.2,9.7,20.2,6.0,1.03,12.5,269,Good
1858,39.5,94.4,32.6,51.0,37.1,28.6,1.8,4.4,654,Poor
4685,32.4,62.9,7.7,19.6,28.3,6.7,1.38,9.9,562,Moderate
312,30.2,62.7,3.8,11.4,13.6,7.5,1.02,15.0,270,Good
832,24.3,44.2,9.5,12.5,18.8,-0.2,0.83,10.6,341,Good
3079,34.9,78.5,2.8,19.1,29.1,17.8,1.47,6.0,534,Moderate
4717,25.8,65.3,27.6,32.9,15.2,7.2,1.12,10.4,287,Good
3462,27.1,64.1,4.0,16.0,38.1,15.2,1.9,3.5,723,Poor
1201,22.6,41.7,5.7,12.1,21.5,6.1,0.85,10.3,407,Good
4391,30.3,67.3,31.6,33.1,23.5,13.2,1.23,5.3,670,Moderate
3547,32.9,69.3,13.3,18.8,32.4,8.6,1.6,5.2,463,Moderate
4922,22.5,55.4,4.7,5.6,20.4,4.6,0.93,14.8,371,Good
2134,24.5,59.7,2.8,8.4,19.1,4.3,0.85,10.3,432,Good
3451,37.9,67.4,57.9,71.0,21.3,12.3,1.89,4.1,824,Poor
2209,34.5,62.3,12.9,27.6,27.3,7.7,1.58,6.7,474,Moderate
1901,23.6,55.5,1.2,2.2,24.5,9.7,1.03,10.5,349,Good
1481,23.8,72.4,2.9,9.6,23.0,3.5,0.95,10.9,384,Good
777,23.5,67.6,0.2,4.3,24.5,6.4,1.19,14.6,412,Good
799,32.2,62.7,1.5,7.6,19.7,4.3,0.95,10.3,348,Good
3714,38.8,90.1,63.2,69.5,44.7,23.5,2.35,3.5,771,Hazardous
3942,28.9,73.1,5.6,10.3,17.0,5.6,1.02,10.8,303,Good
54,22.3,41.6,11.6,16.2,15.3,2.1,1.04,12.2,236,Good
2972,30.0,67.1,47.1,61.3,22.1,7.3,1.82,5.7,639,Moderate
3335,35.3,66.8,25.8,35.6,43.0,14.6,1.96,4.8,666,Poor
1920,36.5,62.0,42.7,54.8,25.3,21.7,2.48,3.5,623,Poor
3715,25.6,49.2,1.5,5.8,10.9,3.8,1.04,15.7,293,Good
4646,23.2,60.0,4.7,7.3,26.3,7.5,0.98,11.5,535,Good
946,25.4,44.4,0.4,7.0,22.9,3.7,1.16,10.3,451,Good
1701,22.7,47.2,7.8,10.1,16.5,4.3,0.99,11.8,537,Good
3293,24.0,79.3,6.2,13.3,22.0,6.6,0.9,10.5,579,Good
2161,30.4,56.5,5.9,14.5,23.7,6.4,1.24,6.7,410,Moderate
1136,31.5,73.7,5.3,20.6,32.5,8.7,2.22,10.7,569,Poor
987,33.1,99.2,17.6,47.1,41.1,26.4,2.45,6.8,623,Hazardous
2549,35.0,53.1,33.5,41.7,25.0,11.0,1.85,6.3,573,Moderate
193,45.6,78.7,3.4,25.3,34.0,11.5,2.41,2.5,503,Hazardous
3057,20.5,45.2,16.9,21.6,26.2,4.9,1.08,10.1,236,Good
3246,41.6,105.2,62.8,89.8,42.7,21.8,2.47,4.7,677,Hazardous
1394,22.3,54.1,4.3,10.3,12.7,4.5,1.02,10.4,275,Good
2637,36.0,51.6,59.9,82.8,30.5,18.0,1.98,5.3,784,Poor
768,34.4,90.8,12.5,27.0,29.4,9.8,1.47,11.0,477,Moderate
4702,25.2,69.1,75.3,89.9,30.1,10.8,2.18,8.4,483,Poor
3090,26.3,79.9,3.0,8.1,14.6,9.1,1.02,11.4,347,Good
3495,27.7,58.8,39.1,50.7,33.0,9.8,1.43,7.9,408,Moderate
3215,32.5,75.1,24.9,36.0,25.8,6.3,1.69,6.4,516,Moderate
285,30.4,80.0,10.6,17.9,19.3,3.8,0.87,12.5,464,Good
4938,37.7,83.0,109.4,119.8,43.1,11.3,1.64,6.1,614,Poor
428,28.1,96.9,6.9,25.0,25.3,10.8,1.54,5.7,709,Moderate
4448,46.4,85.3,11.0,31.5,49.6,11.5,2.89,8.4,848,Hazardous
2332,41.3,85.7,66.1,93.4,40.0,16.4,1.29,3.5,424,Poor
2717,31.7,47.3,1.2,6.9,11.5,5.5,1.18,15.7,451,Good
2079,29.4,85.8,90.1,94.2,30.5,10.7,1.35,5.6,366,Moderate
3389,38.1,63.0,41.2,57.7,30.5,24.3,2.38,3.9,537,Poor
722,30.7,80.6,7.6,17.9,23.6,26.6,2.18,4.2,677,Poor
951,31.5,95.4,24.3,41.3,35.5,34.3,2.52,3.2,790,Hazardous
4383,28.3,76.6,10.3,17.8,37.4,5.2,1.38,7.1,540,Moderate
4366,41.2,78.8,30.7,32.2,42.1,19.0,2.53,5.0,635,Poor
2262,38.9,66.5,81.9,105.1,36.1,5.9,3.54,3.2,794,Hazardous
989,33.8,66.9,5.8,11.0,15.4,-1.2,1.06,14.4,298,Good
3212,27.4,44.7,12.7,22.1,22.0,8.7,1.18,5.8,363,Moderate
1759,32.5,80.7,27.8,41.2,41.6,12.9,1.74,4.2,623,Poor
4579,32.9,79.1,1.5,6.7,30.9,20.2,1.77,5.5,344,Moderate
326,33.0,93.1,68.7,92.0,30.2,27.9,3.01,5.3,400,Poor
2608,34.8,88.5,15.1,26.4,34.0,8.4,1.7,5.5,577,Moderate
1383,20.9,62.3,7.4,11.1,20.6,3.0,0.96,13.1,295,Good
1724,27.3,48.7,18.1,24.7,12.8,4.6,1.05,10.8,224,Good
1086,24.5,47.0,7.0,10.9,25.6,7.9,0.86,11.1,458,Good
2523,24.4,79.8,10.9,29.8,19.6,6.9,1.47,8.2,593,Moderate
341,36.3,57.5,15.0,34.4,36.2,17.1,2.36,3.7,446,Poor
3701,26.5,96.7,68.7,77.0,33.2,12.9,2.05,4.7,671,Poor
